"PK","SK","createdAt","deviceId","employeeID","GSI1SK","imageUrl","lat","locationType","long","scanAt","scanReason","scanType","timeID","Type","__typename"
"LINKLOOK|1209","2022-05-31T05:57:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-05-31T05:57:00.000Z","SCAN_IN","WEB","2022-05-31T05:57:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-05-31T13:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-05-31T13:00:00.000Z","SCAN_OUT","WEB","2022-05-31T13:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-01T00:55:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-01T00:55:00.000Z","SCAN_IN","WEB","2022-06-01T00:55:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-01T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-01T10:00:00.000Z","SCAN_OUT","WEB","2022-06-01T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-02T00:45:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-02T00:45:00.000Z","SCAN_IN","WEB","2022-06-02T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-02T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-02T10:00:00.000Z","SCAN_OUT","WEB","2022-06-02T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-03T00:52:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-03T00:52:00.000Z","SCAN_IN","WEB","2022-06-03T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-03T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-03T10:00:00.000Z","SCAN_OUT","WEB","2022-06-03T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-04T00:47:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-04T00:47:00.000Z","SCAN_IN","WEB","2022-06-04T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-04T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-04T10:00:00.000Z","SCAN_OUT","WEB","2022-06-04T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-06T00:41:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-06T00:41:00.000Z","SCAN_IN","WEB","2022-06-06T00:41:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-06T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-06T10:00:00.000Z","SCAN_OUT","WEB","2022-06-06T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-07T00:43:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-07T00:43:00.000Z","SCAN_IN","WEB","2022-06-07T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-07T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-07T10:00:00.000Z","SCAN_OUT","WEB","2022-06-07T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-08T00:45:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-08T00:45:00.000Z","SCAN_IN","WEB","2022-06-08T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-08T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-08T10:00:00.000Z","SCAN_OUT","WEB","2022-06-08T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-09T00:46:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-09T00:46:00.000Z","SCAN_IN","WEB","2022-06-09T00:46:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-09T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-09T10:00:00.000Z","SCAN_OUT","WEB","2022-06-09T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-10T00:42:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-10T00:42:00.000Z","SCAN_IN","WEB","2022-06-10T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-10T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-10T10:00:00.000Z","SCAN_OUT","WEB","2022-06-10T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-11T00:39:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-11T00:39:00.000Z","SCAN_IN","WEB","2022-06-11T00:39:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-11T08:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-11T08:00:00.000Z","SCAN_OUT","WEB","2022-06-11T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-13T00:40:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-13T00:40:00.000Z","SCAN_IN","WEB","2022-06-13T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-13T14:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-13T14:01:00.000Z","SCAN_OUT","WEB","2022-06-13T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-14T00:38:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-14T00:38:00.000Z","SCAN_IN","WEB","2022-06-14T00:38:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-14T14:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-14T14:01:00.000Z","SCAN_OUT","WEB","2022-06-14T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-15T00:48:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-15T00:48:00.000Z","SCAN_IN","WEB","2022-06-15T00:48:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-15T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-15T10:00:00.000Z","SCAN_OUT","WEB","2022-06-15T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-16T00:43:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-16T00:43:00.000Z","SCAN_IN","WEB","2022-06-16T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-16T14:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-16T14:00:00.000Z","SCAN_OUT","WEB","2022-06-16T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-17T00:42:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-17T00:42:00.000Z","SCAN_IN","WEB","2022-06-17T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-17T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-17T10:00:00.000Z","SCAN_OUT","WEB","2022-06-17T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-18T00:43:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-18T00:43:00.000Z","SCAN_IN","WEB","2022-06-18T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-18T08:02:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-18T08:02:00.000Z","SCAN_OUT","WEB","2022-06-18T08:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-20T00:42:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-20T00:42:00.000Z","SCAN_IN","WEB","2022-06-20T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-20T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-20T10:00:00.000Z","SCAN_OUT","WEB","2022-06-20T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-21T00:43:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-21T00:43:00.000Z","SCAN_IN","WEB","2022-06-21T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-21T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-21T10:00:00.000Z","SCAN_OUT","WEB","2022-06-21T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-22T00:47:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-22T00:47:00.000Z","SCAN_IN","WEB","2022-06-22T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-22T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-22T10:00:00.000Z","SCAN_OUT","WEB","2022-06-22T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-23T00:50:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-23T00:50:00.000Z","SCAN_IN","WEB","2022-06-23T00:50:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-23T10:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-23T10:01:00.000Z","SCAN_OUT","WEB","2022-06-23T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-24T00:49:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-24T00:49:00.000Z","SCAN_IN","WEB","2022-06-24T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-24T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-24T10:00:00.000Z","SCAN_OUT","WEB","2022-06-24T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-25T00:45:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-25T00:45:00.000Z","SCAN_IN","WEB","2022-06-25T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-25T08:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-25T08:00:00.000Z","SCAN_OUT","WEB","2022-06-25T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-27T00:47:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-27T00:47:00.000Z","SCAN_IN","WEB","2022-06-27T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-27T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-27T10:00:00.000Z","SCAN_OUT","WEB","2022-06-27T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-28T00:38:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-28T00:38:00.000Z","SCAN_IN","WEB","2022-06-28T00:38:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-28T10:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-28T10:01:00.000Z","SCAN_OUT","WEB","2022-06-28T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-29T00:42:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-29T00:42:00.000Z","SCAN_IN","WEB","2022-06-29T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-06-29T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-06-29T10:00:00.000Z","SCAN_OUT","WEB","2022-06-29T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-01T00:43:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-01T00:43:00.000Z","SCAN_IN","WEB","2022-07-01T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-01T10:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-01T10:01:00.000Z","SCAN_OUT","WEB","2022-07-01T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-04T00:41:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-04T00:41:00.000Z","SCAN_IN","WEB","2022-07-04T00:41:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-04T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-04T10:00:00.000Z","SCAN_OUT","WEB","2022-07-04T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-05T00:38:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-05T00:38:00.000Z","SCAN_IN","WEB","2022-07-05T00:38:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-05T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-05T10:00:00.000Z","SCAN_OUT","WEB","2022-07-05T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-06T00:47:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-06T00:47:00.000Z","SCAN_IN","WEB","2022-07-06T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-06T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-06T10:00:00.000Z","SCAN_OUT","WEB","2022-07-06T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-07T00:49:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-07T00:49:00.000Z","SCAN_IN","WEB","2022-07-07T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-07T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-07T10:00:00.000Z","SCAN_OUT","WEB","2022-07-07T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-08T00:46:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-08T00:46:00.000Z","SCAN_IN","WEB","2022-07-08T00:46:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-08T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-08T10:00:00.000Z","SCAN_OUT","WEB","2022-07-08T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-09T00:50:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-09T00:50:00.000Z","SCAN_IN","WEB","2022-07-09T00:50:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-09T08:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-09T08:00:00.000Z","SCAN_OUT","WEB","2022-07-09T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-13T00:39:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-13T00:39:00.000Z","SCAN_IN","WEB","2022-07-13T00:39:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-13T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-13T10:00:00.000Z","SCAN_OUT","WEB","2022-07-13T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-14T00:49:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-14T00:49:00.000Z","SCAN_IN","WEB","2022-07-14T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-14T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-14T10:00:00.000Z","SCAN_OUT","WEB","2022-07-14T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-15T00:44:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-15T00:44:00.000Z","SCAN_IN","WEB","2022-07-15T00:44:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-15T10:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-15T10:01:00.000Z","SCAN_OUT","WEB","2022-07-15T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-16T00:41:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-16T00:41:00.000Z","SCAN_IN","WEB","2022-07-16T00:41:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-16T08:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-16T08:00:00.000Z","SCAN_OUT","WEB","2022-07-16T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-18T05:45:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-18T05:45:00.000Z","SCAN_IN","WEB","2022-07-18T05:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-18T10:01:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-18T10:01:00.000Z","SCAN_OUT","WEB","2022-07-18T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-19T00:40:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-19T00:40:00.000Z","SCAN_IN","WEB","2022-07-19T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-19T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-19T10:00:00.000Z","SCAN_OUT","WEB","2022-07-19T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-21T00:52:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-21T00:52:00.000Z","SCAN_IN","WEB","2022-07-21T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-21T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-21T10:00:00.000Z","SCAN_OUT","WEB","2022-07-21T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-22T00:40:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-22T00:40:00.000Z","SCAN_IN","WEB","2022-07-22T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-22T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-22T10:00:00.000Z","SCAN_OUT","WEB","2022-07-22T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-23T00:45:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-23T00:45:00.000Z","SCAN_IN","WEB","2022-07-23T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-23T08:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-23T08:00:00.000Z","SCAN_OUT","WEB","2022-07-23T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-25T00:51:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-25T00:51:00.000Z","SCAN_IN","WEB","2022-07-25T00:51:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1209","2022-07-25T10:00:00.000Z","","DV-01","1209","LINKLOOK|1209","","","OFFICE","","2022-07-25T10:00:00.000Z","SCAN_OUT","WEB","2022-07-25T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-03T00:45:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-03T00:45:00.000Z","SCAN_IN","WEB","2022-01-03T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-03T10:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-03T10:00:00.000Z","SCAN_OUT","WEB","2022-01-03T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-04T00:45:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-04T00:45:00.000Z","SCAN_IN","WEB","2022-01-04T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-04T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-04T14:00:00.000Z","SCAN_OUT","WEB","2022-01-04T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-05T00:36:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-05T00:36:00.000Z","SCAN_IN","WEB","2022-01-05T00:36:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-05T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-05T14:00:00.000Z","SCAN_OUT","WEB","2022-01-05T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-06T00:40:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-06T00:40:00.000Z","SCAN_IN","WEB","2022-01-06T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-06T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-06T14:00:00.000Z","SCAN_OUT","WEB","2022-01-06T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-07T00:40:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-07T00:40:00.000Z","SCAN_IN","WEB","2022-01-07T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-07T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-07T14:00:00.000Z","SCAN_OUT","WEB","2022-01-07T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-08T00:39:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-08T00:39:00.000Z","SCAN_IN","WEB","2022-01-08T00:39:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-08T08:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-08T08:00:00.000Z","SCAN_OUT","WEB","2022-01-08T08:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-10T00:45:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-10T00:45:00.000Z","SCAN_IN","WEB","2022-01-10T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-10T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-10T14:00:00.000Z","SCAN_OUT","WEB","2022-01-10T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-11T00:43:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-11T00:43:00.000Z","SCAN_IN","WEB","2022-01-11T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-11T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-11T14:00:00.000Z","SCAN_OUT","WEB","2022-01-11T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-12T00:48:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-12T00:48:00.000Z","SCAN_IN","WEB","2022-01-12T00:48:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-12T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-12T14:00:00.000Z","SCAN_OUT","WEB","2022-01-12T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-13T00:47:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-13T00:47:00.000Z","SCAN_IN","WEB","2022-01-13T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-13T14:00:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-13T14:00:00.000Z","SCAN_OUT","WEB","2022-01-13T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1019","2022-01-14T00:45:00.000Z","","DV-01","1019","LINKLOOK|1019","","","OFFICE","","2022-01-14T00:45:00.000Z","SCAN_IN","WEB","2022-01-14T00:45:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
